"Iteration","C_D Monitor: C_D Monitor"
1.0,5.906468691300686
2.0,8.913237924448287
3.0,7.119289751669316
4.0,-3.408148793640099
5.0,-8.079593216534649
6.0,-5.725121247817546
7.0,1.8831294910885208
8.0,4.301277102973974
9.0,3.08276951754236
10.0,1.1861889984290612
11.0,0.43027865246791486
12.0,-0.21484694371637858
13.0,-0.3411022194304243
14.0,-0.03095731839865085
15.0,-0.0039754796251838045
16.0,0.17384401635825958
17.0,0.20769481970558779
18.0,0.23472915352430596
19.0,0.22698694482857623
20.0,0.18927907800717136
21.0,0.12457970038632737
22.0,0.07074257305805913
23.0,0.027379582645743347
24.0,-4.5370547060477433E-4
25.0,-0.014560290355201885
26.0,-0.016716526721543487
27.0,-0.009903867387983684
28.0,0.0018729870299543554
29.0,0.015451947374303655
30.0,0.0271657711556179
31.0,0.03555722711476592
32.0,0.04008636653728423
33.0,0.041253431377560094
34.0,0.039705186829685664
35.0,0.03640645936712076
36.0,0.032446835584155856
37.0,0.027080950011646093
38.0,0.024433701201022263
39.0,0.023608035867860474
40.0,0.02384210689864616
41.0,0.024579002324865047
42.0,0.025538631074825235
43.0,0.026532144444655584
44.0,0.02738037084235373
45.0,0.027951641710734623
46.0,0.028413046833815424
47.0,0.02893515112284307
48.0,0.02939627767598065
49.0,0.029831794371149464
50.0,0.030237271560021407
51.0,0.030566970267521597
52.0,0.030747277626084393
53.0,0.030813077590578324
54.0,0.03089683914810751
55.0,0.030927315661855775
56.0,0.031032702553605063
57.0,0.03120643790846144
58.0,0.03144561968478416
59.0,0.03167095803330858
60.0,0.03195181038600303
61.0,0.03234485540062706
62.0,0.032930803044645206
63.0,0.03364391421605454
64.0,0.03442221145263204
65.0,0.03537017865161114
66.0,0.03640598768763462
67.0,0.03749451491280781
68.0,0.03869513196905161
69.0,0.04002184235959563
70.0,0.04147829737541088
71.0,0.04309367778648089
72.0,0.044818957311961324
73.0,0.0466391842106592
74.0,0.04856102420764913
75.0,0.0506305665551892
76.0,0.052772778795840934
77.0,0.05482234467822812
78.0,0.05668698715206752
79.0,0.05832674138186139
80.0,0.05980971779383992
81.0,0.061107287122215026
82.0,0.06216880190760806
83.0,0.06301352823300446
84.0,0.0636430692961415
85.0,0.06398452930373544
86.0,0.06405322625533856
87.0,0.06390500437714496
88.0,0.06362633599891415
89.0,0.06327030379351063
90.0,0.06287178956560757
91.0,0.062459524369031696
92.0,0.06205770261361145
93.0,0.06168761067053603
94.0,0.06137733505358191
95.0,0.06112970103596231
96.0,0.06095134479562885
97.0,0.06085733742280017
98.0,0.060846374980304985
99.0,0.06090824510468042
100.0,0.06102046065938441
101.0,0.06116678572140638
102.0,0.06132583975418965
103.0,0.06148070257981049
104.0,0.061652298759511684
105.0,0.06170290616806713
106.0,0.06182721184260614
107.0,0.06185701400398553
108.0,0.061893052343493155
109.0,0.06178189578378893
110.0,0.06177059861218169
111.0,0.06166617793338698
112.0,0.06158359693412582
113.0,0.061362256859925884
114.0,0.061275883156438116
115.0,0.0610862841705974
116.0,0.06099457231166288
117.0,0.060787872914552885
118.0,0.06070296458521471
119.0,0.06049719683328453
120.0,0.0604445696198609
121.0,0.06026722637068953
122.0,0.060258760814746314
123.0,0.06012855846913345
124.0,0.06017381908783602
125.0,0.0600956497427263
126.0,0.06019744630983362
127.0,0.060174520093792205
128.0,0.06032704518331225
129.0,0.060339658678470465
130.0,0.06050985455183085
131.0,0.060514498800417704
132.0,0.060669929512707214
133.0,0.06062900954793164
134.0,0.06073875926127287
135.0,0.06063101525027917
136.0,0.06068016327045628
137.0,0.06048816940288803
138.0,0.06047568855378853
139.0,0.06020561167258002
140.0,0.0601421298374611
141.0,0.05981570771509974
142.0,0.05972151099447029
143.0,0.059371976708700064
144.0,0.05927208727615785
145.0,0.058948718495775876
146.0,0.05885898091264864
147.0,0.05859819262623416
148.0,0.05854102407331309
149.0,0.05836770302976159
150.0,0.05831320276373167
151.0,0.05827757585841157
152.0,0.058267987068915214
153.0,0.05828066609635876
154.0,0.05831690737004844
155.0,0.0583722397806823
156.0,0.05843998787698007
157.0,0.058525450948914856
158.0,0.058615988140399575
159.0,0.05870375811723948
160.0,0.05877751565539012
161.0,0.058832866250643934
162.0,0.05886743957316888
163.0,0.058880224840077586
164.0,0.05887181668192816
165.0,0.058844064658968645
166.0,0.05879847554518682
167.0,0.058724387585975035
168.0,0.05866375212153616
169.0,0.0585946070682775
170.0,0.05852510762790512
171.0,0.05845739357813394
172.0,0.0583964988674107
173.0,0.05834333728421892
174.0,0.05830119471307456
175.0,0.05827140043845528
176.0,0.05825341790982869
177.0,0.05824940714738368
178.0,0.05825717009625355
179.0,0.05827471797015364
180.0,0.058299767871143854
181.0,0.058329517197049
182.0,0.05836209645915171
183.0,0.058395567593352626
184.0,0.058437878361024743
185.0,0.05846486371976618
186.0,0.05850004115128881
187.0,0.05851541573513015
188.0,0.05853853473841776
189.0,0.05854232989003643
190.0,0.05855133495398739
191.0,0.05854620416374324
192.0,0.058537771498663196
193.0,0.058523879015289326
194.0,0.058506419325944706
195.0,0.05848555701875603
196.0,0.05846222060493028
197.0,0.05843773775931002
198.0,0.05841321455320296
199.0,0.05838973023635794
200.0,0.058369014965495306
201.0,0.05835199232720447
202.0,0.058340417626880275
203.0,0.058335419463508835
204.0,0.058337828385492244
205.0,0.058347368487687325
206.0,0.05836407960434599
207.0,0.05838675607117154
208.0,0.05841397636588447
209.0,0.05844363893445147
210.0,0.05847336713403045
211.0,0.05850041214523023
212.0,0.058522531202716874
213.0,0.0585380591671415
214.0,0.05854612637267023
215.0,0.0585462129071059
216.0,0.058539092704055995
217.0,0.05852535128926386
218.0,0.058507017668204916
219.0,0.058485562753918405
220.0,0.05846296548993787
221.0,0.058441059102483144
222.0,0.05842221603336617
223.0,0.05840768822058523
224.0,0.058398753338061646
225.0,0.05839517942877762
226.0,0.058397334329407934
227.0,0.05840463583183401
228.0,0.0584167482359668
229.0,0.058432157911314016
230.0,0.058449617710037524
231.0,0.05846740163171096
232.0,0.05848432239460788
233.0,0.05849878378633695
234.0,0.05851009832196248
235.0,0.05851772346187293
236.0,0.05852169318975633
237.0,0.05852177443856502
238.0,0.05851820697834314
239.0,0.058511323660093886
240.0,0.05850218992656846
241.0,0.05849170929441967
242.0,0.05848132208214548
243.0,0.05847149647762587
244.0,0.05846326532696774
245.0,0.05845698062849383
246.0,0.058453002487411164
247.0,0.05845124114927239
248.0,0.0584520423017284
249.0,0.058455000635282056
250.0,0.058459929052926705
251.0,0.05846616226140545
252.0,0.05847327047823979
253.0,0.05848050138435731
254.0,0.0584872988831065
255.0,0.058493220235118715
256.0,0.05849799091074011
257.0,0.05850131719204133
258.0,0.05850309927452038
259.0,0.05850339399285996
260.0,0.05850228777370289
261.0,0.05849994824430392
262.0,0.058496992425058285
263.0,0.058493680332832136
264.0,0.0584904069167537
265.0,0.058487269253724924
266.0,0.058484637999201845
267.0,0.05848250734417092
268.0,0.058481100962946765
269.0,0.058480153120454924
270.0,0.058480143348372635
271.0,0.05848075774747654
272.0,0.05848219839043504
273.0,0.05848394369682869
274.0,0.058486217771920535
275.0,0.05848863757757932
276.0,0.05849135504708411
277.0,0.05849402958155929
278.0,0.05849682024192639
279.0,0.0584991533560551
280.0,0.05850101438045715
281.0,0.05850223018316856
282.0,0.058502801693682195
283.0,0.058502676684138125
284.0,0.05850191846980873
285.0,0.058500668179984054
286.0,0.058499020609778504
287.0,0.058497197571764234
288.0,0.058495446985465216
289.0,0.05849400434323083
290.0,0.05849307192285215
291.0,0.05849273886587124
292.0,0.05849314150533273
293.0,0.05849413524112168
294.0,0.058495759018695935
295.0,0.058497759031761444
296.0,0.05850022071991498
297.0,0.058502677507620435
298.0,0.058505100777399364
299.0,0.058506943722874724
300.0,0.05850836043559449
301.0,0.05850903841312371
302.0,0.058509247796482006
303.0,0.058508832563029245
304.0,0.05850813229347294
305.0,0.05850701822814612
306.0,0.05850592345529905
307.0,0.058504787856498666
308.0,0.05850399165433365
309.0,0.05850344993366585
310.0,0.058503487068154496
311.0,0.058503530288129726
312.0,0.058504611518550416
313.0,0.05850523499952999
314.0,0.058506799388833935
315.0,0.058507648930893004
316.0,0.058509229564849254
317.0,0.05850990690255503
318.0,0.05851097284829875
319.0,0.058511213981396526
320.0,0.058511497743793744
321.0,0.05851132093505447
322.0,0.05851107871383771
323.0,0.05851068748275244
324.0,0.05851035667197392
325.0,0.058509963937829236
326.0,0.0585097394458537
327.0,0.05850948181620575
328.0,0.05850959956593643
329.0,0.05850954453424647
330.0,0.05850994530774536
331.0,0.05851011995482368
332.0,0.05851073934280383
333.0,0.05851096990121253
334.0,0.05851148913227397
335.0,0.058511565723876065
336.0,0.05851190573637239
337.0,0.05851193857921892
338.0,0.058512104660719724
339.0,0.05851198130855945
340.0,0.05851200051841588
341.0,0.05851180437843008
342.0,0.05851178792743115
343.0,0.058511633224206584
344.0,0.058511660618120326
345.0,0.05851160053028194
346.0,0.05851168810318658
347.0,0.05851173835083903
348.0,0.058511870351950594
349.0,0.05851193119802626
350.0,0.05851210466694534
351.0,0.05851216097547546
352.0,0.05851231330369361
353.0,0.05851233283405372
354.0,0.058512471507243355
355.0,0.05851245156681047
356.0,0.05851253366684897
357.0,0.058512430964742165
358.0,0.05851252252501701
359.0,0.05851236059607308
360.0,0.05851247573928518
361.0,0.058512271790727315
362.0,0.05851234421655552
363.0,0.05851224349840996
364.0,0.058512303549519556
365.0,0.05851225575012616
366.0,0.058512312134567784
367.0,0.05851227794755709
368.0,0.05851238733352432
369.0,0.058512390136852416
370.0,0.05851247480188484
371.0,0.05851249375210328
372.0,0.058512612651221825
373.0,0.05851259277206742
374.0,0.058512724222386216
375.0,0.05851267666789134
376.0,0.05851282662682859
377.0,0.05851275471879227
378.0,0.05851286667226786
379.0,0.05851276887926595
380.0,0.05851290136706191
381.0,0.05851274113878211
382.0,0.05851284011835733
383.0,0.058512711213332715
384.0,0.05851283226646524
385.0,0.05851265005439035
386.0,0.058512763879889594
387.0,0.05851261209259047
388.0,0.05851277888035931
389.0,0.05851259952734293
390.0,0.05851273188430311
391.0,0.05851263579402969
392.0,0.05851280435397489
393.0,0.0585126749897589
394.0,0.058512873939321766
395.0,0.058512732638188465
396.0,0.058512920507262464
397.0,0.05851279576003848
398.0,0.05851298476306165
399.0,0.05851284802849022
400.0,0.05851300085181217
401.0,0.05851287781311258
402.0,0.058513019965980614
403.0,0.058512886143885
404.0,0.0585130493223567
405.0,0.05851288741182642
406.0,0.05851301278835721
407.0,0.05851287511575398
408.0,0.05851301188735658
409.0,0.058512855400684974
410.0,0.05851298987375327
411.0,0.05851288615335867
412.0,0.05851298204863692
413.0,0.05851289751207512
414.0,0.0585130133918771
415.0,0.058512907086051336
416.0,0.05851303664069737
417.0,0.05851292232698951
418.0,0.05851306007383407
419.0,0.05851296549718572
420.0,0.05851307719139731
421.0,0.05851294530994791
422.0,0.05851309355007393
423.0,0.058512987321406196
424.0,0.05851310493678272
425.0,0.05851299879154407
426.0,0.05851308369078758
427.0,0.05851300496904662
428.0,0.05851307872781
429.0,0.058512992930614766
430.0,0.05851310208304445
431.0,0.0585130262595369
432.0,0.058513105879749845
433.0,0.05851305122296379
434.0,0.05851311582578207
435.0,0.0585130382523673
436.0,0.05851312222217361
437.0,0.05851305452519299
438.0,0.058513153149021106
439.0,0.05851304098618872
440.0,0.05851313114667257
441.0,0.05851308083600214
442.0,0.05851315351108636
443.0,0.05851306887048715
444.0,0.05851314895313454
445.0,0.058513067515547815
446.0,0.05851316097485305
447.0,0.05851306125728472
448.0,0.058513141939194324
449.0,0.05851307885607462
450.0,0.05851315827689772
451.0,0.05851309856248641
452.0,0.05851315753431957
453.0,0.058513093189155915
454.0,0.05851318836651008
455.0,0.05851310686828255
456.0,0.058513164591864675
457.0,0.05851310317227291
458.0,0.05851316913451654
459.0,0.058513118821900904
460.0,0.0585132029065964
461.0,0.05851312581143276
462.0,0.05851316611530751
463.0,0.058513121532002915
464.0,0.05851319564455779
465.0,0.05851312396729981
466.0,0.05851319205683944
467.0,0.058513136561125605
468.0,0.058513202910031564
469.0,0.058513143715082136
470.0,0.05851318679865047
471.0,0.0585131448444289
472.0,0.05851319053461961
473.0,0.05851315161337976
474.0,0.05851320149754013
475.0,0.058513170067230336
476.0,0.058513197644814524
477.0,0.05851314267470713
478.0,0.05851321500878316
479.0,0.058513161679954705
480.0,0.05851322001055551
481.0,0.058513161651187834
482.0,0.058513218504614634
483.0,0.05851317092288205
484.0,0.058513221310231324
485.0,0.05851316889102843
486.0,0.058513226112009584
487.0,0.0585131762007101
488.0,0.058513242127379184
489.0,0.05851316879529684
490.0,0.05851324347870876
491.0,0.05851317847915637
492.0,0.05851326450145921
493.0,0.05851317290333108
494.0,0.05851323478019034
495.0,0.05851318347346646
496.0,0.0585132536334729
497.0,0.058513186194165116
498.0,0.0585132594571114
499.0,0.05851318938775475
500.0,0.05851324492448746
501.0,0.05851319021064615
502.0,0.058513282291823926
503.0,0.05851321991378511
504.0,0.05851324485935193
505.0,0.05851319718741808
506.0,0.05851325344579439
507.0,0.0585132022873596
508.0,0.05851325360385108
509.0,0.058513213946484816
510.0,0.05851325623165183
511.0,0.05851321931162673
512.0,0.058513270206708365
513.0,0.05851321056854319
514.0,0.05851326670365933
515.0,0.05851320835026948
516.0,0.05851327443355148
517.0,0.058513219362343494
518.0,0.05851326345275926
519.0,0.05851320657191052
520.0,0.058513254869082106
521.0,0.0585132096556267
522.0,0.05851326076553231
523.0,0.05851321600077172
524.0,0.05851326705815968
525.0,0.058513220023421096
526.0,0.0585132715266417
527.0,0.05851321841209775
528.0,0.058513271531257356
529.0,0.058513228986068005
530.0,0.05851327631895858
531.0,0.058513214259232685
532.0,0.058513263805129
533.0,0.05851321048366554
534.0,0.05851326248265314
535.0,0.058513210324943575
536.0,0.058513308499429005
537.0,0.05851323368265185
538.0,0.05851327787317865
539.0,0.0585132180811625
540.0,0.05851325648817641
541.0,0.05851322599079651
542.0,0.058513263191779616
543.0,0.05851324549506183
544.0,0.05851325695828541
545.0,0.05851324625513073
546.0,0.05851325982703254
547.0,0.058513239600565786
548.0,0.058513249640813565
549.0,0.05851325690472194
550.0,0.0585132496516798
551.0,0.058513267107610414
552.0,0.05851324971190593
553.0,0.05851324782841641
554.0,0.05851325363256322
555.0,0.058513257153339195
556.0,0.0585132497783187
557.0,0.05851324188403236
558.0,0.05851325080317103
559.0,0.05851326991614853
560.0,0.05851325169328489
561.0,0.05851325336412995
562.0,0.05851324641323076
563.0,0.058513273945728514
564.0,0.05851325832655868
565.0,0.05851325715894626
566.0,0.05851325359531706
567.0,0.05851326191082624
568.0,0.05851325508999221
569.0,0.058513241147025406
570.0,0.058513256166498356
571.0,0.05851324714403036
572.0,0.05851326263477335
573.0,0.05851326153038404
574.0,0.058513254938793405
575.0,0.058513263985121605
576.0,0.05851325686878209
577.0,0.05851327456077671
578.0,0.05851326440077535
579.0,0.05851326194645302
580.0,0.0585132543772884
581.0,0.05851327346737007
582.0,0.05851326872983535
583.0,0.058513256948110146
584.0,0.058513253213445485
585.0,0.05851327240200954
586.0,0.05851326475815393
587.0,0.05851325522269746
588.0,0.0585132594721506
589.0,0.05851328291839554
590.0,0.058513270133998777
591.0,0.05851324521413749
592.0,0.058513260729830874
593.0,0.05851325162545068
594.0,0.05851327206976066
595.0,0.05851325808198472
596.0,0.05851326932946139
597.0,0.058513265499167286
598.0,0.058513257265804135
599.0,0.058513269368361445
600.0,0.05851326128317025
601.0,0.05851327412254605
602.0,0.05851327357007318
603.0,0.058513268185283934
604.0,0.05851326545110328
605.0,0.05851325676583746
606.0,0.058513267900635796
607.0,0.058513253134609255
608.0,0.058513277768964096
609.0,0.05851325584052663
610.0,0.05851326164645859
611.0,0.058513266001125955
612.0,0.05851327092811942
613.0,0.058513266474292586
614.0,0.05851327604478346
615.0,0.05851327269168807
616.0,0.05851326945747945
617.0,0.05851326025231118
618.0,0.058513267099685094
619.0,0.05851326027855467
620.0,0.05851327060276758
621.0,0.05851327766677687
622.0,0.058513279050477526
623.0,0.05851325163876224
624.0,0.05851326672097874
625.0,0.0585132545656518
626.0,0.05851326857650167
627.0,0.05851326228583681
628.0,0.0585132671355651
629.0,0.05851326904756091
630.0,0.058513287293839415
631.0,0.05851326590012493
632.0,0.05851326195729263
633.0,0.05851325523432414
634.0,0.058513286266895156
635.0,0.05851325755261657
636.0,0.05851325986450732
637.0,0.05851324748349086
638.0,0.05851325850369523
639.0,0.05851324984904274
640.0,0.05851327511127217
641.0,0.05851326294084771
642.0,0.05851326240725961
643.0,0.058513270359404575
644.0,0.05851327093263042
645.0,0.058513265071046136
646.0,0.05851327216649988
647.0,0.058513260640486196
648.0,0.05851327052857556
649.0,0.058513257487624364
650.0,0.058513273608339134
651.0,0.05851326333213902
652.0,0.05851326790411665
653.0,0.05851326822534393
654.0,0.05851327505163634
655.0,0.05851326201761686
656.0,0.058513265710438925
657.0,0.058513261527298736
658.0,0.058513272349352906
659.0,0.05851327004821103
660.0,0.05851326315867734
661.0,0.058513255665153724
662.0,0.058513269099608654
663.0,0.05851326891604701
664.0,0.058513274434211476
665.0,0.05851326331539137
666.0,0.0585132645975856
667.0,0.05851327745035932
668.0,0.058513264266801576
669.0,0.05851325660851479
670.0,0.05851326463230463
671.0,0.05851325284079454
672.0,0.058513265246943405
673.0,0.058513267675954224
674.0,0.05851327753364655
675.0,0.05851325786313621
676.0,0.058513261133944505
677.0,0.058513280175457864
678.0,0.058513305133012936
679.0,0.058513269571487794
680.0,0.058513258145195604
681.0,0.05851325538988033
682.0,0.058513245841579645
683.0,0.058513269090103556
684.0,0.058513256122104715
685.0,0.05851327087064964
686.0,0.05851327045284861
687.0,0.05851326383096826
688.0,0.05851326505093214
689.0,0.05851325210927885
690.0,0.058513261453437916
691.0,0.058513254642945205
692.0,0.058513271118948745
693.0,0.05851325733087033
694.0,0.05851326557882007
695.0,0.058513260499674924
696.0,0.0585132743762741
697.0,0.05851326351122149
698.0,0.058513268216404776
699.0,0.05851327076785923
700.0,0.05851327011584748
701.0,0.05851325049227786
702.0,0.05851327017853589
703.0,0.05851325739347266
704.0,0.05851326229741289
705.0,0.05851326503490798
706.0,0.058513291275428654
707.0,0.05851327201473887
708.0,0.05851326969151911
709.0,0.058513265267480456
710.0,0.05851326994180693
711.0,0.05851326396394062
712.0,0.058513270995995036
713.0,0.05851327093358178
714.0,0.05851327056917761
715.0,0.05851325353408294
716.0,0.05851328271954394
717.0,0.05851326491049434
718.0,0.05851327665393534
719.0,0.05851326511517766
720.0,0.05851327448291828
721.0,0.0585132647362354
722.0,0.05851327612988262
723.0,0.05851326531474896
724.0,0.058513266004276476
725.0,0.058513260953746885
726.0,0.05851326779492324
727.0,0.05851325401020174
728.0,0.05851326113252682
729.0,0.05851326406604242
730.0,0.05851327923565775
731.0,0.058513260070245356
732.0,0.058513255771290996
733.0,0.05851326590260601
734.0,0.058513260548329546
735.0,0.0585132631989114
736.0,0.058513261417291414
737.0,0.058513273805535046
738.0,0.05851326356149469
739.0,0.05851327045411725
740.0,0.0585132712740376
741.0,0.05851327033399927
742.0,0.05851325594382813
743.0,0.058513259685357935
744.0,0.05851327633287292
745.0,0.0585132627064204
746.0,0.05851326383419869
747.0,0.05851326341951764
748.0,0.05851327045763855
749.0,0.05851326083905348
750.0,0.0585132719236893
751.0,0.05851326325481899
752.0,0.05851327578124505
753.0,0.058513281945485635
754.0,0.05851327257972968
755.0,0.05851325006002825
756.0,0.05851324813730209
757.0,0.05851326662684309
758.0,0.05851326551058365
759.0,0.058513264486332546
760.0,0.05851326905412165
761.0,0.05851326051028155
762.0,0.05851327171616165
763.0,0.05851326013762955
764.0,0.05851326671994415
765.0,0.058513260458142306
766.0,0.05851328849624319
767.0,0.058513262193534046
768.0,0.05851327081930206
769.0,0.05851326749392799
770.0,0.05851328651323415
771.0,0.05851326104628928
772.0,0.05851327809653238
773.0,0.058513270497387346
774.0,0.05851327793176613
775.0,0.05851325750679421
776.0,0.058513268361515366
777.0,0.05851326155179402
778.0,0.05851326273393398
779.0,0.058513253408552575
780.0,0.05851326701385168
781.0,0.058513276816358886
782.0,0.05851327163103405
783.0,0.05851325491474887
784.0,0.05851327259747269
785.0,0.05851325270096801
786.0,0.05851326246323272
787.0,0.05851324604149487
788.0,0.05851328874071273
789.0,0.05851326451619076
790.0,0.058513267806740495
791.0,0.05851324818888191
792.0,0.05851326394352102
793.0,0.05851325048192455
794.0,0.05851327152748637
795.0,0.05851325632351084
796.0,0.058513266362983
797.0,0.0585132621706611
798.0,0.05851326611941138
799.0,0.05851324871634487
800.0,0.05851325342375546
801.0,0.05851325869290336
802.0,0.058513269030516485
803.0,0.05851327892942344
804.0,0.05851326970225805
805.0,0.05851325779358553
806.0,0.05851326867436293
807.0,0.05851325073919576
808.0,0.05851325429603256
809.0,0.05851326224209004
810.0,0.05851326662250599
811.0,0.0585132587771058
812.0,0.05851327391545094
813.0,0.05851325928791177
814.0,0.058513261733874625
815.0,0.058513253705727956
816.0,0.05851327255106328
817.0,0.058513255592150905
818.0,0.05851326517719634
819.0,0.05851325434143023
820.0,0.05851327313795006
821.0,0.058513260948765335
822.0,0.05851326932526927
823.0,0.05851325860902889
824.0,0.058513282457049585
825.0,0.05851325950942874
826.0,0.05851326593375437
827.0,0.05851324766521773
828.0,0.05851328544676905
829.0,0.058513266562426156
830.0,0.05851327466211349
831.0,0.058513253578888154
832.0,0.05851328827629934
833.0,0.05851325933332503
834.0,0.05851328469850772
835.0,0.05851326714012122
836.0,0.058513294762679906
837.0,0.05851326252372492
838.0,0.05851328321535668
839.0,0.058513259884407164
840.0,0.05851327009709738
841.0,0.058513262140737786
842.0,0.05851326665397802
843.0,0.05851326454922243
844.0,0.05851327823507876
845.0,0.05851327455301717
846.0,0.05851326956603618
847.0,0.05851326360107138
848.0,0.058513270747757244
849.0,0.05851326681520888
850.0,0.05851326356722925
851.0,0.05851326384561528
852.0,0.05851326417999538
853.0,0.058513258850629565
854.0,0.058513259714345206
855.0,0.05851326056434886
856.0,0.05851327254676601
857.0,0.058513265738664416
858.0,0.058513270555341515
859.0,0.05851325750118472
860.0,0.05851326718572115
861.0,0.05851325905260097
862.0,0.058513262052350086
863.0,0.05851325887897167
864.0,0.05851327440679356
865.0,0.05851326901140505
866.0,0.058513266823112406
867.0,0.05851326220152388
868.0,0.05851328323104861
869.0,0.05851325291608249
870.0,0.058513249346072514
871.0,0.05851324926128073
872.0,0.05851325854079971
873.0,0.058513265129211074
874.0,0.05851326644438277
875.0,0.058513264874778356
876.0,0.058513268182597285
877.0,0.05851325284887821
878.0,0.05851326559450348
879.0,0.05851325797533857
880.0,0.05851328045585401
881.0,0.05851327671570797
882.0,0.05851327831922424
883.0,0.05851325114696152
884.0,0.05851327488726202
885.0,0.058513250177779856
886.0,0.05851328091390246
887.0,0.05851326597467654
888.0,0.05851328591748662
889.0,0.05851328027220009
890.0,0.058513271698221986
891.0,0.05851325796778893
892.0,0.05851326953377974
893.0,0.05851327359447782
894.0,0.05851327244662571
895.0,0.05851325691239521
896.0,0.0585132708129106
897.0,0.0585132558272676
898.0,0.05851327603852575
899.0,0.0585132690324674
900.0,0.058513285117972144
901.0,0.058513270595382263
902.0,0.05851329090524268
903.0,0.058513277381694914
904.0,0.058513266664245785
905.0,0.05851326135888683
906.0,0.05851326856579937
907.0,0.05851327003866849
908.0,0.058513272891672394
909.0,0.05851325565837661
910.0,0.05851325934867059
911.0,0.058513264070145926
912.0,0.05851327364126253
913.0,0.05851327173779327
914.0,0.058513264904627764
915.0,0.0585132565207471
916.0,0.05851327154130109
917.0,0.05851326865881311
918.0,0.05851326123272302
919.0,0.05851324777935824
920.0,0.058513267019552784
921.0,0.058513265406975
922.0,0.0585132665187659
923.0,0.058513252881354665
924.0,0.05851326534006622
925.0,0.05851325614450224
926.0,0.058513280036225995
927.0,0.058513261286829696
928.0,0.058513260630915845
929.0,0.0585132707809987
930.0,0.05851327065046327
931.0,0.05851326630136575
932.0,0.05851327494879616
933.0,0.05851327776378857
934.0,0.0585132708102778
935.0,0.05851325757795016
936.0,0.058513265520586236
937.0,0.05851327393113125
938.0,0.05851326218030191
939.0,0.05851325670240332
940.0,0.058513257507489175
941.0,0.05851327780165418
942.0,0.05851327053365912
943.0,0.05851326447930483
944.0,0.058513261889110386
945.0,0.058513269133609894
946.0,0.05851326360979426
947.0,0.05851326397860854
948.0,0.058513279189004785
949.0,0.05851326548474689
950.0,0.05851326955995586
951.0,0.058513269020892336
952.0,0.05851327550704405
953.0,0.05851326232579775
954.0,0.05851327167753467
955.0,0.058513278001263595
956.0,0.05851328096537403
957.0,0.05851325382414131
958.0,0.05851327367559869
959.0,0.05851326895958451
960.0,0.058513273380038824
961.0,0.05851326044919738
962.0,0.05851326043718053
963.0,0.05851325921770732
964.0,0.05851326012085387
965.0,0.05851326203477279
966.0,0.05851326955392254
967.0,0.05851326662318895
968.0,0.05851326409271985
969.0,0.058513268852086985
970.0,0.05851327703459267
971.0,0.05851327300467801
972.0,0.05851326393890004
973.0,0.058513270745479504
974.0,0.058513268957551615
975.0,0.05851327274235495
976.0,0.05851327234775765
977.0,0.05851326266021817
978.0,0.05851326670549159
979.0,0.058513250078705045
980.0,0.05851326574167989
981.0,0.05851325769955189
982.0,0.05851326251921212
983.0,0.05851326384127068
984.0,0.058513272480680674
985.0,0.05851327204053929
986.0,0.05851328039913197
987.0,0.058513268007320124
988.0,0.058513273939572306
989.0,0.0585132566298102
990.0,0.05851326213213918
991.0,0.05851325044945624
992.0,0.058513266874570376
993.0,0.05851326130313121
994.0,0.05851326730028397
995.0,0.05851326741026489
996.0,0.058513266615208934
997.0,0.05851327529960347
998.0,0.058513268870512586
999.0,0.05851326548072523
1000.0,0.05851326639953401
